,start_date,end_date,pollster,sponsor,sample_size,population,party,subject,tracking,text,very,somewhat,not_very,not_at_all,url,Unnamed: 0,Pollster Rating ID,# of Polls,NCPP / AAPOR / Roper,Live Caller With Cellphones,Methodology,Banned by 538,Unnamed: 8,Predictive    Plus-Minus,538 Grade,Mean-Reverted Bias,Unnamed: 12,Races Called Correctly,Misses Outside MOE,Simple Average Error,Simple Expected Error,Simple Plus-Minus,Unnamed: 18,Advanced Plus-Minus,Mean-Reverted Advanced Plus Minus,Unnamed: 21,# of Polls for Bias Analysis,Bias,House Effect,Unnamed: 25,Average Distance from Polling Average (ADPA),Herding Penalty,Latest Poll,Unnamed: 29
10,2020-03-12,2020-03-13,Morning Consult,,2201,a,all,concern-infected,False,"In light of coronavirus, how concerned are you about each of the following? Someone in my family contracting coronavirus",34.0,33.0,16.0,11.0,https://morningconsult.com/wp-content/uploads/2020/03/200344_crosstabs_CORONAVIRUS_ADULTS_Adults_v3_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
11,2020-03-10,2020-03-14,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,45.0,31.0,8.0,5.0,https://morningconsult.com/wp-content/uploads/2020/03/200333_crosstabs_CORONAVIRUS_Adults_v3_JB-2.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
12,2020-03-13,2020-03-16,Morning Consult,,1986,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,55.0,29.0,6.0,3.0,https://morningconsult.com/wp-content/uploads/2020/03/200346_crosstabs_CORONAVIRUS_TREND_RVs_v3_JB-1.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
13,2020-03-17,2020-03-20,Morning Consult,,1851,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,71.0,19.0,3.0,1.0,https://morningconsult.com/wp-content/uploads/2020/03/200371_crosstabs_CORONAVIRUS_TREND_PARTIALS_RVs_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
14,2020-03-20,2020-03-22,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,71.0,19.0,2.0,1.0,https://morningconsult.com/wp-content/uploads/2020/03/200383_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
15,2020-03-24,2020-03-26,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,70.0,20.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/03/200394_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
16,2020-03-27,2020-03-29,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,67.0,22.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/03/2003102_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
17,2020-03-31,2020-04-01,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,69.0,20.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/04/2003128_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
18,2020-04-03,2020-04-05,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,72.0,20.0,3.0,1.0,https://morningconsult.com/wp-content/uploads/2020/04/200409_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
19,2020-04-10,2020-04-12,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,65.0,21.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
20,2020-04-17,2020-04-19,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,66.0,23.0,4.0,2.0,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
21,2020-04-24,2020-04-26,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,67.0,21.0,3.0,1.0,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
22,2020-05-01,2020-05-03,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,66.0,20.0,3.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/07/24151813/2004107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
23,2020-05-08,2020-05-10,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,64.0,24.0,3.0,1.0,https://assets.morningconsult.com/wp-uploads/2020/05/12122705/200529_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
24,2020-05-15,2020-05-17,Morning Consult,,1995,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,67.0,23.0,3.0,1.0,https://assets.morningconsult.com/wp-uploads/2020/05/19123311/200550_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
25,2020-05-21,2020-05-25,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,62.0,25.0,3.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/05/26135319/200572_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
26,2020-05-29,2020-06-01,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,61.0,27.0,3.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/06/03113851/2005110_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
27,2020-06-05,2020-06-07,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,56.0,29.0,6.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/06/08131854/200617_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
28,2020-06-12,2020-06-14,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,58.0,27.0,4.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/06/15150404/200652_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
29,2020-06-18,2020-06-21,Morning Consult,,1995,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,60.0,27.0,4.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/07/14101853/200674_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
30,2020-06-25,2020-06-29,Morning Consult,,1986,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,61.0,25.0,4.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/06/30125522/2006114_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
31,2020-07-01,2020-07-04,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,59.0,27.0,5.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/07/24163951/2006143_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_YW.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
32,2020-07-09,2020-07-12,Morning Consult,,1991,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,60.0,28.0,4.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/07/14102450/200723_crosstabs_CORONAVIRUS_CONTENT_RVs_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
33,2020-07-17,2020-07-19,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,61.0,26.0,4.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/07/24165334/200743_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
34,2020-07-23,2020-07-26,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,59.0,28.0,4.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/07/29174441/200781_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
35,2020-07-31,2020-08-02,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,62.0,25.0,4.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/08/04113557/2007121_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
36,2020-08-05,2020-08-10,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,61.0,27.0,4.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/08/20105707/200805_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
37,2020-08-14,2020-08-17,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,61.0,25.0,5.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/08/17130704/200822_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
38,2020-08-21,2020-08-23,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,57.0,27.0,5.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/08/24113947/200878_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
39,2020-08-28,2020-08-31,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,56.0,29.0,5.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/08/31125104/2008107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
40,2020-09-02,2020-09-06,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,55.0,30.0,6.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/08124344/200903_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
41,2020-09-10,2020-09-13,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,55.0,28.0,5.0,3.0,https://assets.morningconsult.com/wp-uploads/2020/09/14102242/200943_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
42,2020-09-18,2020-09-20,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,57.0,29.0,4.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/21134349/200974_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
43,2020-09-25,2020-09-27,Morning Consult,,2200,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,53.0,31.0,7.0,2.0,https://assets.morningconsult.com/wp-uploads/2020/09/28123730/2009107_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
44,2020-10-02,2020-10-02,Morning Consult,Politico,1000,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,55.0,30.0,6.0,2.0,https://morningconsult.com/form/reaction-poll-trump-covid/,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
45,2020-10-02,2020-10-02,Morning Consult,Politico,905,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,57.0,32.0,6.0,2.0,https://morningconsult.com/form/reaction-poll-trump-covid/,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
46,2020-10-02,2020-10-03,Morning Consult,Politico,1000,a,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,53.0,32.0,6.0,4.0,https://morningconsult.com/form/reaction-poll-trump-covid/,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
47,2020-10-02,2020-10-03,Morning Consult,Politico,895,rv,all,concern-economy,False,How concerned are you that the coronavirus will impact the following? U.S. economy,56.0,33.0,5.0,3.0,https://morningconsult.com/form/reaction-poll-trump-covid/,346,218,12,no,no,Online,no,,1.01381551618416,B/C,0.217257603757761,,0.75,0.25,3.00390561421712,3.53997958876301,-0.348676992834145,,0.208115493092586,0.0718462745698665,,12,0.629325230916341,-0.563198030118677,,3.51343575618755,0.0,2018-11-03,
