,start_date,end_date,pollster,sponsor,sample_size,population,party,subject,tracking,text,approve,disapprove,url,Unnamed: 0,Pollster Rating ID,# of Polls,NCPP / AAPOR / Roper,Live Caller With Cellphones,Methodology,Banned by 538,Unnamed: 8,Predictive    Plus-Minus,538 Grade,Mean-Reverted Bias,Unnamed: 12,Races Called Correctly,Misses Outside MOE,Simple Average Error,Simple Expected Error,Simple Plus-Minus,Unnamed: 18,Advanced Plus-Minus,Mean-Reverted Advanced Plus Minus,Unnamed: 21,# of Polls for Bias Analysis,Bias,House Effect,Unnamed: 25,Average Distance from Polling Average (ADPA),Herding Penalty,Latest Poll,Unnamed: 29
11,2020-02-16,2020-02-18,YouGov,Economist,583.0,a,I,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,36.0,25.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m3wzkd0n59/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
12,2020-02-23,2020-02-25,YouGov,Economist,1500.0,a,all,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,39.0,31.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
13,2020-02-23,2020-02-25,YouGov,Economist,386.0,a,R,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,77.0,7.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
14,2020-02-23,2020-02-25,YouGov,Economist,525.0,a,D,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,14.0,56.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
15,2020-02-23,2020-02-25,YouGov,Economist,588.0,a,I,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,34.0,26.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zye3phsf7t/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
16,2020-02-26,2020-02-28,YouGov,Huffington Post,1000.0,a,all,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,45.0,38.0,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
17,2020-02-26,2020-02-28,YouGov,Huffington Post,278.0,a,R,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,89.0,6.0,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
18,2020-02-26,2020-02-28,YouGov,Huffington Post,324.0,a,D,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,18.0,70.0,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
19,2020-02-26,2020-02-28,YouGov,Huffington Post,387.0,a,I,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,38.0,35.0,https://projects.fivethirtyeight.com/polls/20200318_National_HPYouGov_coronavirus_2.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
20,2020-03-01,2020-03-03,YouGov,Economist,1500.0,a,all,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,37.0,47.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
21,2020-03-01,2020-03-03,YouGov,Economist,250.0,a,R,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,85.0,8.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
22,2020-03-01,2020-03-03,YouGov,Economist,622.0,a,D,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,11.0,80.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
23,2020-03-01,2020-03-03,YouGov,Economist,618.0,a,I,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,34.0,41.0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3rdraw493c/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
24,2020-03-08,2020-03-10,YouGov,Economist,1500.0,a,all,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,42.0,43.0,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
25,2020-03-08,2020-03-10,YouGov,Economist,374.0,a,R,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,82.0,8.0,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
26,2020-03-08,2020-03-10,YouGov,Economist,533.0,a,D,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,12.0,78.0,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
27,2020-03-08,2020-03-10,YouGov,Economist,586.0,a,I,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,42.0,37.0,https://docs.cdn.yougov.com/vrbl9mmctz/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
28,2020-03-10,2020-03-11,YouGov,Yahoo News,1635.0,a,all,Trump,False,Do you approve or disapprove of the way President Trump has handled coronavirus?,41.0,46.0,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
29,2020-03-10,2020-03-11,YouGov,Yahoo News,406.0,a,R,Trump,False,Do you approve or disapprove of the way President Trump has handled coronavirus?,84.0,10.0,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
30,2020-03-10,2020-03-11,YouGov,Yahoo News,568.0,a,D,Trump,False,Do you approve or disapprove of the way President Trump has handled coronavirus?,18.0,74.0,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
31,2020-03-10,2020-03-11,YouGov,Yahoo News,659.0,a,I,Trump,False,Do you approve or disapprove of the way President Trump has handled coronavirus?,35.0,44.0,https://docs.cdn.yougov.com/ap1p15w9nv/20200311_yahoo_coronavirus_crosstabs.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
32,2020-03-10,2020-03-12,YouGov,Huffington Post,1000.0,a,all,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,44.0,43.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
33,2020-03-10,2020-03-12,YouGov,Huffington Post,241.0,a,R,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,88.0,8.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
34,2020-03-10,2020-03-12,YouGov,Huffington Post,328.0,a,D,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,16.0,78.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
35,2020-03-10,2020-03-12,YouGov,Huffington Post,422.0,a,I,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,39.0,37.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b63c3b6485b422.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
36,2020-03-13,2020-03-15,YouGov,Huffington Post,1000.0,a,all,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,44.0,43.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
37,2020-03-13,2020-03-15,YouGov,Huffington Post,233.0,a,R,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,89.0,6.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
38,2020-03-13,2020-03-15,YouGov,Huffington Post,352.0,a,D,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,20.0,75.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
39,2020-03-13,2020-03-15,YouGov,Huffington Post,415.0,a,I,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,40.0,37.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/17/5e70fe10c5b60fb69ddf0b8d.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
40,2020-03-15,2020-03-17,YouGov,Economist,1500.0,a,all,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,45.0,46.0,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
41,2020-03-15,2020-03-17,YouGov,Economist,382.0,a,R,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,82.0,13.0,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
42,2020-03-15,2020-03-17,YouGov,Economist,511.0,a,D,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,22.0,73.0,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
43,2020-03-15,2020-03-17,YouGov,Economist,593.0,a,I,Trump,False,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,41.0,45.0,https://docs.cdn.yougov.com/fcdckgt368/econTabReport.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
44,2020-03-20,2020-03-22,YouGov,Huffington Post,1000.0,a,all,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,49.0,42.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/24/5e7a4240c5b63c3b6498205f.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
45,2020-03-20,2020-03-22,YouGov,Huffington Post,250.0,a,R,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,85.0,11.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/24/5e7a4240c5b63c3b6498205f.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
46,2020-03-20,2020-03-22,YouGov,Huffington Post,340.0,a,D,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,27.0,68.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/24/5e7a4240c5b63c3b6498205f.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
47,2020-03-20,2020-03-22,YouGov,Huffington Post,409.0,a,I,Trump,False,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,40.0,43.0,https://big.assets.huffingtonpost.com/athena/files/2020/03/24/5e7a4240c5b63c3b6498205f.pdf,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
48,2020-03-21,2020-03-23,YouGov,CBS News,2190.0,a,all,Trump,False,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,53.0,47.0,https://drive.google.com/file/d/1TofJVeuCbZN8cRGBN97kWGqhO6tlQ7VA/view,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
49,2020-03-21,2020-03-23,YouGov,CBS News,507.0,a,R,Trump,False,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,91.0,9.0,https://drive.google.com/file/d/1TofJVeuCbZN8cRGBN97kWGqhO6tlQ7VA/view,100,391,416,no,no,Online,no,,0.261400535401336,B,0.364835623814493,,0.884615384615384,0.302884615384615,4.91306968835684,5.15906960240651,-0.0586029323379307,,-0.237535095730844,-0.221867797546557,,357,0.398408050964526,0.248497442250706,,4.5825802803422,0.0,2020-03-07,
